part_id,zone_fid,paddock_name,community,community_short,conserved,n_pixels_part,area_ha,period,period_label,n_years,floor_mean,inund_mean,published_predicted_floor,published_residual,support_level,unit,cluster_column,weighting,estimand,y_variable,x_variable
38_aeolian,38,Mara 8,Aeolian Chenopod Shrublands,aeolian,0,1894,118.09360538805149,cropping_era,1988-2013,26,65.99310500805194,3.3953423076923075,54.34292394231109,11.650181065740853,pixel,part (paddock x community),zone_fid (paddock),pixel-weighted by the unit's cell count (n_pixels_part / n_cells),BETWEEN-UNIT: how the across-year mean floor differs between parts that differ in wetness,floor_mean = mean over years of veg_p05_spatial (%),inund_mean = mean over years of the share of the part's cells seen wet (%)
38_inland,38,Mara 8,Inland Floodplain Shrublands / Swamps,inland,0,658,41.02723988666202,cropping_era,1988-2013,26,73.99721063467172,44.16062692307693,78.4858130886038,-4.488602453932089,pixel,part (paddock x community),zone_fid (paddock),pixel-weighted by the unit's cell count (n_pixels_part / n_cells),BETWEEN-UNIT: how the across-year mean floor differs between parts that differ in wetness,floor_mean = mean over years of veg_p05_spatial (%),inund_mean = mean over years of the share of the part's cells seen wet (%)
38_riverine,38,Mara 8,Riverine Chenopod Shrublands,riverine,0,1232,76.81695978779273,cropping_era,1988-2013,26,66.86797897999104,21.1476,64.85654585383476,2.011433126156277,pixel,part (paddock x community),zone_fid (paddock),pixel-weighted by the unit's cell count (n_pixels_part / n_cells),BETWEEN-UNIT: how the across-year mean floor differs between parts that differ in wetness,floor_mean = mean over years of veg_p05_spatial (%),inund_mean = mean over years of the share of the part's cells seen wet (%)
39_inland,39,Mara 11,Inland Floodplain Shrublands / Swamps,inland,0,14841,925.3575488722662,cropping_era,1988-2013,26,64.27479516542874,3.9915461538461536,54.696020541588936,9.578774623839806,pixel,part (paddock x community),zone_fid (paddock),pixel-weighted by the unit's cell count (n_pixels_part / n_cells),BETWEEN-UNIT: how the across-year mean floor differs between parts that differ in wetness,floor_mean = mean over years of veg_p05_spatial (%),inund_mean = mean over years of the share of the part's cells seen wet (%)
39_riverine,39,Mara 11,Riverine Chenopod Shrublands,riverine,0,353,22.01005422491139,cropping_era,1988-2013,26,48.95003791222207,2.7456961538461537,53.9581765960187,-5.008138683796638,pixel,part (paddock x community),zone_fid (paddock),pixel-weighted by the unit's cell count (n_pixels_part / n_cells),BETWEEN-UNIT: how the across-year mean floor differs between parts that differ in wetness,floor_mean = mean over years of veg_p05_spatial (%),inund_mean = mean over years of the share of the part's cells seen wet (%)
40_inland,40,Mara 15,Inland Floodplain Shrublands / Swamps,inland,0,16594,1034.659602856033,cropping_era,1988-2013,26,75.59940447440515,31.082830769230764,70.74060081303529,4.858803661369862,pixel,part (paddock x community),zone_fid (paddock),pixel-weighted by the unit's cell count (n_pixels_part / n_cells),BETWEEN-UNIT: how the across-year mean floor differs between parts that differ in wetness,floor_mean = mean over years of veg_p05_spatial (%),inund_mean = mean over years of the share of the part's cells seen wet (%)
41_inland,41,Mara 16,Inland Floodplain Shrublands / Swamps,inland,0,10926,681.251706689467,cropping_era,1988-2013,26,77.00241642731886,42.366123076923074,77.42303362222574,-0.4206171949068817,pixel,part (paddock x community),zone_fid (paddock),pixel-weighted by the unit's cell count (n_pixels_part / n_cells),BETWEEN-UNIT: how the across-year mean floor differs between parts that differ in wetness,floor_mean = mean over years of veg_p05_spatial (%),inund_mean = mean over years of the share of the part's cells seen wet (%)
42_inland,42,Mara 17,Inland Floodplain Shrublands / Swamps,inland,0,4586,285.9436506386505,cropping_era,1988-2013,26,78.00719517194308,31.95510769230769,71.25719931731184,6.749995854631237,pixel,part (paddock x community),zone_fid (paddock),pixel-weighted by the unit's cell count (n_pixels_part / n_cells),BETWEEN-UNIT: how the across-year mean floor differs between parts that differ in wetness,floor_mean = mean over years of veg_p05_spatial (%),inund_mean = mean over years of the share of the part's cells seen wet (%)
43_inland,43,Mara 18,Inland Floodplain Shrublands / Swamps,inland,0,3580,223.21811366907303,cropping_era,1988-2013,26,72.56653762964102,16.68886923076923,62.21590091021827,10.350636719422752,pixel,part (paddock x community),zone_fid (paddock),pixel-weighted by the unit's cell count (n_pixels_part / n_cells),BETWEEN-UNIT: how the across-year mean floor differs between parts that differ in wetness,floor_mean = mean over years of veg_p05_spatial (%),inund_mean = mean over years of the share of the part's cells seen wet (%)
44_inland,44,Mara 19,Inland Floodplain Shrublands / Swamps,inland,0,4801,299.3492077444748,cropping_era,1988-2013,26,79.0286499463595,37.59072307692309,74.59484405070745,4.433805895652043,pixel,part (paddock x community),zone_fid (paddock),pixel-weighted by the unit's cell count (n_pixels_part / n_cells),BETWEEN-UNIT: how the across-year mean floor differs between parts that differ in wetness,floor_mean = mean over years of veg_p05_spatial (%),inund_mean = mean over years of the share of the part's cells seen wet (%)
45_inland,45,Mara 21,Inland Floodplain Shrublands / Swamps,inland,0,10365,646.2725553575257,cropping_era,1988-2013,26,71.08545348827656,41.44382692307692,76.87681165879668,-5.791358170520127,pixel,part (paddock x community),zone_fid (paddock),pixel-weighted by the unit's cell count (n_pixels_part / n_cells),BETWEEN-UNIT: how the across-year mean floor differs between parts that differ in wetness,floor_mean = mean over years of veg_p05_spatial (%),inund_mean = mean over years of the share of the part's cells seen wet (%)
45_riverine,45,Mara 21,Riverine Chenopod Shrublands,riverine,0,3275,204.2009280073224,cropping_era,1988-2013,26,69.97230001596304,30.38755384615384,70.32882903618655,-0.3565290202235047,pixel,part (paddock x community),zone_fid (paddock),pixel-weighted by the unit's cell count (n_pixels_part / n_cells),BETWEEN-UNIT: how the across-year mean floor differs between parts that differ in wetness,floor_mean = mean over years of veg_p05_spatial (%),inund_mean = mean over years of the share of the part's cells seen wet (%)
46_inland,46,Mara 20,Inland Floodplain Shrublands / Swamps,inland,0,2397,149.45637387284023,cropping_era,1988-2013,26,71.76938071617714,27.183011538461543,68.43096642025813,3.3384142959190086,pixel,part (paddock x community),zone_fid (paddock),pixel-weighted by the unit's cell count (n_pixels_part / n_cells),BETWEEN-UNIT: how the across-year mean floor differs between parts that differ in wetness,floor_mean = mean over years of veg_p05_spatial (%),inund_mean = mean over years of the share of the part's cells seen wet (%)
47_inland,47,Mara 22,Inland Floodplain Shrublands / Swamps,inland,0,6395,398.7373846127715,cropping_era,1988-2013,26,67.91006672198957,19.56275769230769,63.91793663008045,3.992130091909118,pixel,part (paddock x community),zone_fid (paddock),pixel-weighted by the unit's cell count (n_pixels_part / n_cells),BETWEEN-UNIT: how the across-year mean floor differs between parts that differ in wetness,floor_mean = mean over years of veg_p05_spatial (%),inund_mean = mean over years of the share of the part's cells seen wet (%)
48_aeolian,48,Mara 4,Aeolian Chenopod Shrublands,aeolian,0,33,2.0575971371730195,cropping_era,1988-2013,26,63.6341557429387,0.11655,52.40108740258881,11.233068340349895,pixel,part (paddock x community),zone_fid (paddock),pixel-weighted by the unit's cell count (n_pixels_part / n_cells),BETWEEN-UNIT: how the across-year mean floor differs between parts that differ in wetness,floor_mean = mean over years of veg_p05_spatial (%),inund_mean = mean over years of the share of the part's cells seen wet (%)
48_inland,48,Mara 4,Inland Floodplain Shrublands / Swamps,inland,0,720,44.89302844741133,cropping_era,1988-2013,26,76.77534077717708,29.37500769230769,69.72915728659727,7.046183490579807,pixel,part (paddock x community),zone_fid (paddock),pixel-weighted by the unit's cell count (n_pixels_part / n_cells),BETWEEN-UNIT: how the across-year mean floor differs between parts that differ in wetness,floor_mean = mean over years of veg_p05_spatial (%),inund_mean = mean over years of the share of the part's cells seen wet (%)
48_riverine,48,Mara 4,Riverine Chenopod Shrublands,riverine,0,197,12.283231394638936,cropping_era,1988-2013,26,63.15337195763221,8.453723076923076,57.33870644017665,5.814665517455559,pixel,part (paddock x community),zone_fid (paddock),pixel-weighted by the unit's cell count (n_pixels_part / n_cells),BETWEEN-UNIT: how the across-year mean floor differs between parts that differ in wetness,floor_mean = mean over years of veg_p05_spatial (%),inund_mean = mean over years of the share of the part's cells seen wet (%)
49_inland,49,Mara 5a,Inland Floodplain Shrublands / Swamps,inland,0,1842,114.851331111294,cropping_era,1988-2013,26,77.5926881129925,36.88925,74.17940265504326,3.413285457949243,pixel,part (paddock x community),zone_fid (paddock),pixel-weighted by the unit's cell count (n_pixels_part / n_cells),BETWEEN-UNIT: how the across-year mean floor differs between parts that differ in wetness,floor_mean = mean over years of veg_p05_spatial (%),inund_mean = mean over years of the share of the part's cells seen wet (%)
50_inland,50,Mara 22a,Inland Floodplain Shrublands / Swamps,inland,0,1595,99.45052829669596,cropping_era,1988-2013,26,76.78168854346643,51.92187692307693,83.08234663803347,-6.300658094567041,pixel,part (paddock x community),zone_fid (paddock),pixel-weighted by the unit's cell count (n_pixels_part / n_cells),BETWEEN-UNIT: how the across-year mean floor differs between parts that differ in wetness,floor_mean = mean over years of veg_p05_spatial (%),inund_mean = mean over years of the share of the part's cells seen wet (%)
51_aeolian,51,Dinan 3,Aeolian Chenopod Shrublands,aeolian,0,2417,150.70340244082388,cropping_era,1988-2013,26,60.596031966576206,0.5362576923076923,52.64965567298932,7.946376293586887,pixel,part (paddock x community),zone_fid (paddock),pixel-weighted by the unit's cell count (n_pixels_part / n_cells),BETWEEN-UNIT: how the across-year mean floor differs between parts that differ in wetness,floor_mean = mean over years of veg_p05_spatial (%),inund_mean = mean over years of the share of the part's cells seen wet (%)
51_inland,51,Dinan 3,Inland Floodplain Shrublands / Swamps,inland,0,4499,280.5190763679217,cropping_era,1988-2013,26,72.85006407224215,24.254103846153843,66.69634603425395,6.153718037988199,pixel,part (paddock x community),zone_fid (paddock),pixel-weighted by the unit's cell count (n_pixels_part / n_cells),BETWEEN-UNIT: how the across-year mean floor differs between parts that differ in wetness,floor_mean = mean over years of veg_p05_spatial (%),inund_mean = mean over years of the share of the part's cells seen wet (%)
51_riverine,51,Dinan 3,Riverine Chenopod Shrublands,riverine,0,2674,166.72771953941376,cropping_era,1988-2013,26,40.83435744505663,13.04441923076923,60.05750674765181,-19.22314930259517,pixel,part (paddock x community),zone_fid (paddock),pixel-weighted by the unit's cell count (n_pixels_part / n_cells),BETWEEN-UNIT: how the across-year mean floor differs between parts that differ in wetness,floor_mean = mean over years of veg_p05_spatial (%),inund_mean = mean over years of the share of the part's cells seen wet (%)
52_inland,52,Dinan 2,Inland Floodplain Shrublands / Swamps,inland,0,12823,799.5323663627161,cropping_era,1988-2013,26,75.98874467703013,31.52028846153846,70.99968136824849,4.989063308781638,pixel,part (paddock x community),zone_fid (paddock),pixel-weighted by the unit's cell count (n_pixels_part / n_cells),BETWEEN-UNIT: how the across-year mean floor differs between parts that differ in wetness,floor_mean = mean over years of veg_p05_spatial (%),inund_mean = mean over years of the share of the part's cells seen wet (%)
52_riverine,52,Dinan 2,Riverine Chenopod Shrublands,riverine,0,1060,66.09251410313335,cropping_era,1988-2013,26,43.135466733345616,8.425249999999998,57.321843505297295,-14.18637677195168,pixel,part (paddock x community),zone_fid (paddock),pixel-weighted by the unit's cell count (n_pixels_part / n_cells),BETWEEN-UNIT: how the across-year mean floor differs between parts that differ in wetness,floor_mean = mean over years of veg_p05_spatial (%),inund_mean = mean over years of the share of the part's cells seen wet (%)
53_inland,53,Dinan 6,Inland Floodplain Shrublands / Swamps,inland,0,6016,375.10619324948135,cropping_era,1988-2013,26,62.92236579381503,22.19338076923077,65.47590051849801,-2.553534724682983,pixel,part (paddock x community),zone_fid (paddock),pixel-weighted by the unit's cell count (n_pixels_part / n_cells),BETWEEN-UNIT: how the across-year mean floor differs between parts that differ in wetness,floor_mean = mean over years of veg_p05_spatial (%),inund_mean = mean over years of the share of the part's cells seen wet (%)
53_riverine,53,Dinan 6,Riverine Chenopod Shrublands,riverine,0,811,50.56700843173694,cropping_era,1988-2013,26,67.52258634567261,16.703023076923078,62.224283403850045,5.298302941822563,pixel,part (paddock x community),zone_fid (paddock),pixel-weighted by the unit's cell count (n_pixels_part / n_cells),BETWEEN-UNIT: how the across-year mean floor differs between parts that differ in wetness,floor_mean = mean over years of veg_p05_spatial (%),inund_mean = mean over years of the share of the part's cells seen wet (%)
54_aeolian,54,Dinan 7,Aeolian Chenopod Shrublands,aeolian,0,87,5.424574270728869,cropping_era,1988-2013,26,67.11386002760668,2.4314807692307694,53.77208523739328,13.341774790213393,pixel,part (paddock x community),zone_fid (paddock),pixel-weighted by the unit's cell count (n_pixels_part / n_cells),BETWEEN-UNIT: how the across-year mean floor differs between parts that differ in wetness,floor_mean = mean over years of veg_p05_spatial (%),inund_mean = mean over years of the share of the part's cells seen wet (%)
54_riverine,54,Dinan 7,Riverine Chenopod Shrublands,riverine,0,11273,702.8876523439833,cropping_era,1988-2013,26,60.02052619640643,7.555153846153846,56.80653654283847,3.213989653567964,pixel,part (paddock x community),zone_fid (paddock),pixel-weighted by the unit's cell count (n_pixels_part / n_cells),BETWEEN-UNIT: how the across-year mean floor differs between parts that differ in wetness,floor_mean = mean over years of veg_p05_spatial (%),inund_mean = mean over years of the share of the part's cells seen wet (%)
55_aeolian,55,Dinan 8,Aeolian Chenopod Shrublands,aeolian,0,16554,1032.1655457200657,cropping_era,1988-2013,26,46.59564371109009,5.6835,55.69806565261264,-9.102421941522543,pixel,part (paddock x community),zone_fid (paddock),pixel-weighted by the unit's cell count (n_pixels_part / n_cells),BETWEEN-UNIT: how the across-year mean floor differs between parts that differ in wetness,floor_mean = mean over years of veg_p05_spatial (%),inund_mean = mean over years of the share of the part's cells seen wet (%)
55_inland,55,Dinan 8,Inland Floodplain Shrublands / Swamps,inland,0,3724,232.1967193585553,cropping_era,1988-2013,26,61.158561057310834,21.32632692307692,64.96239533659971,-3.8038342792888784,pixel,part (paddock x community),zone_fid (paddock),pixel-weighted by the unit's cell count (n_pixels_part / n_cells),BETWEEN-UNIT: how the across-year mean floor differs between parts that differ in wetness,floor_mean = mean over years of veg_p05_spatial (%),inund_mean = mean over years of the share of the part's cells seen wet (%)
55_riverine,55,Dinan 8,Riverine Chenopod Shrublands,riverine,0,22565,1406.959981827551,cropping_era,1988-2013,26,46.810958392803485,16.561557692307694,62.140501746711365,-15.32954335390788,pixel,part (paddock x community),zone_fid (paddock),pixel-weighted by the unit's cell count (n_pixels_part / n_cells),BETWEEN-UNIT: how the across-year mean floor differs between parts that differ in wetness,floor_mean = mean over years of veg_p05_spatial (%),inund_mean = mean over years of the share of the part's cells seen wet (%)
56_aeolian,56,Dinan 9,Aeolian Chenopod Shrublands,aeolian,0,5730,357.2736847273152,cropping_era,1988-2013,26,49.80444155106178,10.579273076923077,58.59754514347705,-8.793103592415271,pixel,part (paddock x community),zone_fid (paddock),pixel-weighted by the unit's cell count (n_pixels_part / n_cells),BETWEEN-UNIT: how the across-year mean floor differs between parts that differ in wetness,floor_mean = mean over years of veg_p05_spatial (%),inund_mean = mean over years of the share of the part's cells seen wet (%)
56_inland,56,Dinan 9,Inland Floodplain Shrublands / Swamps,inland,0,16588,1034.285494285638,cropping_era,1988-2013,26,59.54472395823552,10.553738461538462,58.582422487166895,0.9623014710686206,pixel,part (paddock x community),zone_fid (paddock),pixel-weighted by the unit's cell count (n_pixels_part / n_cells),BETWEEN-UNIT: how the across-year mean floor differs between parts that differ in wetness,floor_mean = mean over years of veg_p05_spatial (%),inund_mean = mean over years of the share of the part's cells seen wet (%)
56_riverine,56,Dinan 9,Riverine Chenopod Shrublands,riverine,0,4988,311.00892485512185,cropping_era,1988-2013,26,47.21526309160086,8.410942307692308,57.313369897604304,-10.098106806003443,pixel,part (paddock x community),zone_fid (paddock),pixel-weighted by the unit's cell count (n_pixels_part / n_cells),BETWEEN-UNIT: how the across-year mean floor differs between parts that differ in wetness,floor_mean = mean over years of veg_p05_spatial (%),inund_mean = mean over years of the share of the part's cells seen wet (%)
57_aeolian,57,Dinan 10,Aeolian Chenopod Shrublands,aeolian,0,8780,547.4455413448215,cropping_era,1988-2013,26,33.59653800450839,2.1403576923076923,53.599670099356224,-20.003132094847835,pixel,part (paddock x community),zone_fid (paddock),pixel-weighted by the unit's cell count (n_pixels_part / n_cells),BETWEEN-UNIT: how the across-year mean floor differs between parts that differ in wetness,floor_mean = mean over years of veg_p05_spatial (%),inund_mean = mean over years of the share of the part's cells seen wet (%)
57_inland,57,Dinan 10,Inland Floodplain Shrublands / Swamps,inland,0,3765,234.75312792292175,cropping_era,1988-2013,26,57.377065687913166,2.240265384615385,53.65883957070922,3.718226117203948,pixel,part (paddock x community),zone_fid (paddock),pixel-weighted by the unit's cell count (n_pixels_part / n_cells),BETWEEN-UNIT: how the across-year mean floor differs between parts that differ in wetness,floor_mean = mean over years of veg_p05_spatial (%),inund_mean = mean over years of the share of the part's cells seen wet (%)
57_riverine,57,Dinan 10,Riverine Chenopod Shrublands,riverine,0,944,58.8597484088282,cropping_era,1988-2013,26,40.429204456622784,3.548723076923077,54.43376238349087,-14.004557926868088,pixel,part (paddock x community),zone_fid (paddock),pixel-weighted by the unit's cell count (n_pixels_part / n_cells),BETWEEN-UNIT: how the across-year mean floor differs between parts that differ in wetness,floor_mean = mean over years of veg_p05_spatial (%),inund_mean = mean over years of the share of the part's cells seen wet (%)
58_aeolian,58,Dinan 13,Aeolian Chenopod Shrublands,aeolian,0,1004,62.60083411277914,cropping_era,1988-2013,26,42.78639985598051,1.2258576923076925,53.05806534097923,-10.27166548499872,pixel,part (paddock x community),zone_fid (paddock),pixel-weighted by the unit's cell count (n_pixels_part / n_cells),BETWEEN-UNIT: how the across-year mean floor differs between parts that differ in wetness,floor_mean = mean over years of veg_p05_spatial (%),inund_mean = mean over years of the share of the part's cells seen wet (%)
58_inland,58,Dinan 13,Inland Floodplain Shrublands / Swamps,inland,0,7514,468.50863299145664,cropping_era,1988-2013,26,68.59729258830731,34.99876538461538,73.05977940372472,-4.462486815417407,pixel,part (paddock x community),zone_fid (paddock),pixel-weighted by the unit's cell count (n_pixels_part / n_cells),BETWEEN-UNIT: how the across-year mean floor differs between parts that differ in wetness,floor_mean = mean over years of veg_p05_spatial (%),inund_mean = mean over years of the share of the part's cells seen wet (%)
58_riverine,58,Dinan 13,Riverine Chenopod Shrublands,riverine,0,11694,729.1376037000391,cropping_era,1988-2013,26,46.40798351214482,14.67057307692308,61.02058237469387,-14.61259886254905,pixel,part (paddock x community),zone_fid (paddock),pixel-weighted by the unit's cell count (n_pixels_part / n_cells),BETWEEN-UNIT: how the across-year mean floor differs between parts that differ in wetness,floor_mean = mean over years of veg_p05_spatial (%),inund_mean = mean over years of the share of the part's cells seen wet (%)
59_aeolian,59,Dinan 12,Aeolian Chenopod Shrublands,aeolian,0,4464,278.3367763739503,cropping_era,1988-2013,26,60.347239501659686,0.8116192307692308,52.81273617545491,7.534503326204778,pixel,part (paddock x community),zone_fid (paddock),pixel-weighted by the unit's cell count (n_pixels_part / n_cells),BETWEEN-UNIT: how the across-year mean floor differs between parts that differ in wetness,floor_mean = mean over years of veg_p05_spatial (%),inund_mean = mean over years of the share of the part's cells seen wet (%)
59_riverine,59,Dinan 12,Riverine Chenopod Shrublands,riverine,0,22024,1373.227859063593,cropping_era,1988-2013,26,62.74751837803768,12.28223076923077,59.60610718772915,3.141411190308524,pixel,part (paddock x community),zone_fid (paddock),pixel-weighted by the unit's cell count (n_pixels_part / n_cells),BETWEEN-UNIT: how the across-year mean floor differs between parts that differ in wetness,floor_mean = mean over years of veg_p05_spatial (%),inund_mean = mean over years of the share of the part's cells seen wet (%)
60_aeolian,60,Dinan 14,Aeolian Chenopod Shrublands,aeolian,0,7555,471.0650415558231,cropping_era,1988-2013,26,57.89442911881667,0.7081423076923077,52.75145285788173,5.142976260934937,pixel,part (paddock x community),zone_fid (paddock),pixel-weighted by the unit's cell count (n_pixels_part / n_cells),BETWEEN-UNIT: how the across-year mean floor differs between parts that differ in wetness,floor_mean = mean over years of veg_p05_spatial (%),inund_mean = mean over years of the share of the part's cells seen wet (%)
60_riverine,60,Dinan 14,Riverine Chenopod Shrublands,riverine,0,166,10.35033711426428,cropping_era,1988-2013,26,70.21302656026987,5.491196153846155,55.58417535394548,14.628851206324391,pixel,part (paddock x community),zone_fid (paddock),pixel-weighted by the unit's cell count (n_pixels_part / n_cells),BETWEEN-UNIT: how the across-year mean floor differs between parts that differ in wetness,floor_mean = mean over years of veg_p05_spatial (%),inund_mean = mean over years of the share of the part's cells seen wet (%)
61_aeolian,61,Dinan 11,Aeolian Chenopod Shrublands,aeolian,0,2003,124.88991108356235,cropping_era,1988-2013,26,65.74174135648288,0.9793115384615386,52.912050502179206,12.82969085430367,pixel,part (paddock x community),zone_fid (paddock),pixel-weighted by the unit's cell count (n_pixels_part / n_cells),BETWEEN-UNIT: how the across-year mean floor differs between parts that differ in wetness,floor_mean = mean over years of veg_p05_spatial (%),inund_mean = mean over years of the share of the part's cells seen wet (%)
61_inland,61,Dinan 11,Inland Floodplain Shrublands / Swamps,inland,0,2031,126.63575107873947,cropping_era,1988-2013,26,68.16028195161086,32.49252307692307,71.57547895594791,-3.41519700433706,pixel,part (paddock x community),zone_fid (paddock),pixel-weighted by the unit's cell count (n_pixels_part / n_cells),BETWEEN-UNIT: how the across-year mean floor differs between parts that differ in wetness,floor_mean = mean over years of veg_p05_spatial (%),inund_mean = mean over years of the share of the part's cells seen wet (%)
61_riverine,61,Dinan 11,Riverine Chenopod Shrublands,riverine,0,5522,344.30458762028525,cropping_era,1988-2013,26,54.5008160334367,15.62142692307692,61.58371738573596,-7.08290135229926,pixel,part (paddock x community),zone_fid (paddock),pixel-weighted by the unit's cell count (n_pixels_part / n_cells),BETWEEN-UNIT: how the across-year mean floor differs between parts that differ in wetness,floor_mean = mean over years of veg_p05_spatial (%),inund_mean = mean over years of the share of the part's cells seen wet (%)
62_aeolian,62,Dinan 1,Aeolian Chenopod Shrublands,aeolian,0,1197,74.63465979382134,cropping_era,1988-2013,26,53.060293300335225,0.3341692307692308,52.52997052002889,0.5303227803063351,pixel,part (paddock x community),zone_fid (paddock),pixel-weighted by the unit's cell count (n_pixels_part / n_cells),BETWEEN-UNIT: how the across-year mean floor differs between parts that differ in wetness,floor_mean = mean over years of veg_p05_spatial (%),inund_mean = mean over years of the share of the part's cells seen wet (%)
62_inland,62,Dinan 1,Inland Floodplain Shrublands / Swamps,inland,0,10042,626.1330439845898,cropping_era,1988-2013,26,69.49688915839562,23.73569615384616,66.38932353788098,3.1075656205146345,pixel,part (paddock x community),zone_fid (paddock),pixel-weighted by the unit's cell count (n_pixels_part / n_cells),BETWEEN-UNIT: how the across-year mean floor differs between parts that differ in wetness,floor_mean = mean over years of veg_p05_spatial (%),inund_mean = mean over years of the share of the part's cells seen wet (%)
62_riverine,62,Dinan 1,Riverine Chenopod Shrublands,riverine,0,1288,80.30863977814694,cropping_era,1988-2013,26,28.8398059459833,4.034273076923077,54.72132519423986,-25.88151924825656,pixel,part (paddock x community),zone_fid (paddock),pixel-weighted by the unit's cell count (n_pixels_part / n_cells),BETWEEN-UNIT: how the across-year mean floor differs between parts that differ in wetness,floor_mean = mean over years of veg_p05_spatial (%),inund_mean = mean over years of the share of the part's cells seen wet (%)
63_aeolian,63,Dinan 4,Aeolian Chenopod Shrublands,aeolian,0,70,4.364599987942769,cropping_era,1988-2013,26,59.43667353116549,1.2087923076923075,53.04795851373896,6.388715017426527,pixel,part (paddock x community),zone_fid (paddock),pixel-weighted by the unit's cell count (n_pixels_part / n_cells),BETWEEN-UNIT: how the across-year mean floor differs between parts that differ in wetness,floor_mean = mean over years of veg_p05_spatial (%),inund_mean = mean over years of the share of the part's cells seen wet (%)
63_inland,63,Dinan 4,Inland Floodplain Shrublands / Swamps,inland,0,6777,422.5556302612592,cropping_era,1988-2013,26,68.84737827594464,28.734069230769236,69.34956699616966,-0.5021887202250213,pixel,part (paddock x community),zone_fid (paddock),pixel-weighted by the unit's cell count (n_pixels_part / n_cells),BETWEEN-UNIT: how the across-year mean floor differs between parts that differ in wetness,floor_mean = mean over years of veg_p05_spatial (%),inund_mean = mean over years of the share of the part's cells seen wet (%)
63_riverine,63,Dinan 4,Riverine Chenopod Shrublands,riverine,0,4032,251.40095930550348,cropping_era,1988-2013,26,45.4065109362969,4.640753846153846,55.08050821280686,-9.673997276509963,pixel,part (paddock x community),zone_fid (paddock),pixel-weighted by the unit's cell count (n_pixels_part / n_cells),BETWEEN-UNIT: how the across-year mean floor differs between parts that differ in wetness,floor_mean = mean over years of veg_p05_spatial (%),inund_mean = mean over years of the share of the part's cells seen wet (%)
64_inland,64,Dinan 5,Inland Floodplain Shrublands / Swamps,inland,0,4463,278.2744249455511,cropping_era,1988-2013,26,68.93858013886671,30.22112307692307,70.23026184476421,-1.2916817058975028,pixel,part (paddock x community),zone_fid (paddock),pixel-weighted by the unit's cell count (n_pixels_part / n_cells),BETWEEN-UNIT: how the across-year mean floor differs between parts that differ in wetness,floor_mean = mean over years of veg_p05_spatial (%),inund_mean = mean over years of the share of the part's cells seen wet (%)
64_riverine,64,Dinan 5,Riverine Chenopod Shrublands,riverine,0,2615,163.048985263862,cropping_era,1988-2013,26,64.5145376425523,19.817615384615387,64.06887390603761,0.4456637365146889,pixel,part (paddock x community),zone_fid (paddock),pixel-weighted by the unit's cell count (n_pixels_part / n_cells),BETWEEN-UNIT: how the across-year mean floor differs between parts that differ in wetness,floor_mean = mean over years of veg_p05_spatial (%),inund_mean = mean over years of the share of the part's cells seen wet (%)
01_inland,1,Bala 26ca,Inland Floodplain Shrublands / Swamps,inland,1,32399,2020.123928705111,post_management,2018-2022,5,69.04310386657714,58.69256,73.10770450757977,-4.064600641002627,pixel,part (paddock x community),zone_fid (paddock),pixel-weighted by the unit's cell count (n_pixels_part / n_cells),BETWEEN-UNIT: how the across-year mean floor differs between parts that differ in wetness,floor_mean = mean over years of veg_p05_spatial (%),inund_mean = mean over years of the share of the part's cells seen wet (%)
01_riverine,1,Bala 26ca,Riverine Chenopod Shrublands,riverine,1,636,39.65550846188001,post_management,2018-2022,5,50.47613687515259,20.22012,60.63397405889051,-10.157837183737918,pixel,part (paddock x community),zone_fid (paddock),pixel-weighted by the unit's cell count (n_pixels_part / n_cells),BETWEEN-UNIT: how the across-year mean floor differs between parts that differ in wetness,floor_mean = mean over years of veg_p05_spatial (%),inund_mean = mean over years of the share of the part's cells seen wet (%)
02_inland,2,Bala 27ca,Inland Floodplain Shrublands / Swamps,inland,1,23908,1490.697950167653,post_management,2018-2022,5,66.3914395904541,41.340140000000005,67.481614514004,-1.0901749235498954,pixel,part (paddock x community),zone_fid (paddock),pixel-weighted by the unit's cell count (n_pixels_part / n_cells),BETWEEN-UNIT: how the across-year mean floor differs between parts that differ in wetness,floor_mean = mean over years of veg_p05_spatial (%),inund_mean = mean over years of the share of the part's cells seen wet (%)
03_inland,3,Bala 28ca,Inland Floodplain Shrublands / Swamps,inland,1,18272,1139.285299709861,post_management,2018-2022,5,71.5950089263916,54.757000000000005,71.83169719937048,-0.2366882729788813,pixel,part (paddock x community),zone_fid (paddock),pixel-weighted by the unit's cell count (n_pixels_part / n_cells),BETWEEN-UNIT: how the across-year mean floor differs between parts that differ in wetness,floor_mean = mean over years of veg_p05_spatial (%),inund_mean = mean over years of the share of the part's cells seen wet (%)
03_riverine,3,Bala 28ca,Riverine Chenopod Shrublands,riverine,1,3704,230.94969079057165,post_management,2018-2022,5,61.68513614654542,20.96112,60.874224853029865,0.8109112935155522,pixel,part (paddock x community),zone_fid (paddock),pixel-weighted by the unit's cell count (n_pixels_part / n_cells),BETWEEN-UNIT: how the across-year mean floor differs between parts that differ in wetness,floor_mean = mean over years of veg_p05_spatial (%),inund_mean = mean over years of the share of the part's cells seen wet (%)
